Timestamp,Jitter,Latency,Download Bandwidth,Upload Bandwidth,Download Throughput,Upload Throughput,Packet Loss
2022-03-04 02:00:19+00:00,0.034,47.927,34688886,2325009,0.23367170490273273,0.016717288722129478,0.3546099290780142
2022-03-04 02:43:53+00:00,0.115,31.873,16459676,2470489,0.10708129777039384,0.01793791204451493,0.0
2022-03-04 03:00:24+00:00,2.099,39.931,23778048,1183519,0.12296458104707386,0.00802821725080235,0.6666666666666666
2022-03-04 03:43:55+00:00,6.752,42.684,16909993,2785131,0.10741007446329712,0.019621462842320046,0.6666666666666666
2022-03-04 04:00:13+00:00,0.089,39.89,33735994,3589144,0.2250014861292321,0.02588892320779087,0.0
2022-03-04 04:44:05+00:00,0.107,53.211,15194561,3742713,0.10620476433220362,0.02685878224987912,0.0
2022-03-04 04:58:37+00:00,0.221,31.695,43390411,2468733,0.27370376129455365,0.018533517996671415,0.6666666666666666
2022-03-04 05:43:55+00:00,0.071,47.941,35794455,2727043,0.2317469840648728,0.020201283191463842,3.0
2022-03-04 05:58:11+00:00,0.066,55.929,42465001,2116235,0.2635710608334791,0.015483697385204082,0.3333333333333333
2022-03-04 06:43:54+00:00,6.97,27.978,14420727,3735807,0.08959817358863746,0.02713110320322497,0.0
2022-03-04 07:00:41+00:00,0.085,39.92,26536702,2784592,0.18151057272591986,0.02088623046875,0.0
2022-03-04 07:43:54+00:00,0.076,31.893,12745920,2549389,0.08947304370506107,0.018726972954201736,0.0
2022-03-04 08:07:59+00:00,2.984,37.336,36184728,1303539,0.23523227200649752,0.008856016759644083,0.0
2022-03-04 08:43:56+00:00,2.09,31.907,19173907,1779189,0.1350573462924064,0.01248537695989764,0.6644518272425249
2022-03-04 08:58:08+00:00,0.237,31.699,36753182,1768906,0.22100542901715053,0.013120302867832738,0.0
2022-03-04 10:02:07+00:00,3.1,39.426,13077537,3623180,0.08518749482628823,0.026000619163301365,0.0
2022-03-04 10:43:58+00:00,0.092,39.895,28297030,2539331,0.17857047948026034,0.01843963574886573,0.0
2022-03-04 11:02:37+00:00,7.009,43.858,28017740,4355473,0.18347467655026858,0.032639670176937224,1.3333333333333333
2022-03-05 00:00:46+00:00,3.95,47.996,45208476,3950500,0.2806414542354193,0.027979829714804408,0.0
2022-03-05 00:43:54+00:00,0.147,39.835,25505737,1422368,0.18681112210756534,0.010659683582394622,0.0
2022-03-05 01:08:07+00:00,0.073,37.274,27969821,2973978,0.1885480806349986,0.0203998350496212,0.0
2022-03-05 01:43:52+00:00,0.097,47.881,28068183,2082734,0.15642898575837677,0.015657063242893163,0.0
2022-03-05 02:01:54+00:00,0.075,47.911,39257614,2035794,0.24368006039415296,0.014486434980326623,0.3333333333333333
2022-03-05 02:43:52+00:00,2.073,39.944,16645087,2106445,0.10327923067564332,0.01573878569395562,0.3333333333333333
2022-03-05 03:06:12+00:00,0.179,31.759,25923649,2008622,0.1670488029415603,0.014845734969429349,0.0
2022-03-05 03:43:51+00:00,0.056,39.872,37655702,2843475,0.24193445756711604,0.02146293044106581,0.0
2022-03-05 04:02:13+00:00,0.132,47.838,38123801,3675391,0.22679383394154504,0.028190031853426178,0.0
2022-03-05 04:43:51+00:00,0.074,39.926,42064995,3629123,0.24476922092153064,0.027016830067182522,0.6666666666666666
2022-03-05 05:06:02+00:00,2.067,47.887,31922453,3144528,0.19888714029362214,0.02321111616627093,0.0
2022-03-05 05:43:51+00:00,1.113,31.942,12269797,1370290,0.07865975789732232,0.010449859518615184,5.0
2022-03-05 06:04:53+00:00,0.064,39.901,41125847,2048734,0.24355371689294314,0.012566194342064645,0.0
2022-03-05 06:44:09+00:00,0.026,47.942,44988280,1695318,0.26567981454680006,0.012305050504129717,1.0
2022-03-05 06:58:49+00:00,0.142,39.869,38842517,3017042,0.25950356383578665,0.02267958282623212,0.0
2022-03-05 07:44:09+00:00,6.003,31.984,19202090,3562486,0.12881766134210845,0.02320491074403572,0.0
2022-03-05 08:02:49+00:00,7.292,56.05,11135735,2132328,0.0713697076717896,0.015083616372264479,0.0
2022-03-05 08:44:09+00:00,0.057,39.907,30597208,2369782,0.2098529603604936,0.01618226644911712,0.3333333333333333
2022-03-05 08:58:26+00:00,0.209,39.707,26027841,4156404,0.1826323458937145,0.03105865804713016,0.42735042735042733
2022-03-05 09:43:59+00:00,0.053,39.939,27623442,1874973,0.16652493014797703,0.014458856191030739,0.6666666666666666
2022-03-05 10:05:39+00:00,9.911,32.012,24868846,1487186,0.1499369175906754,0.011626188962457233,1.0
2022-03-05 10:44:35+00:00,2.327,39.706,32385339,3754551,0.21634222752390636,0.026079640656811127,0.0
2022-03-05 11:02:08+00:00,0.035,39.935,25007042,2900500,0.15030406701251792,0.021437822678943213,0.0
2022-03-05 11:44:25+00:00,7.094,27.891,20781516,3482154,0.14314292702752107,0.024974680808557546,0.0
2022-03-05 11:59:26+00:00,0.12,31.848,32871342,3627024,0.22996636350804406,0.025130097266511362,1.2195121951219512
2022-03-05 12:44:24+00:00,7.95,31.947,31187685,2387928,0.2074444741956948,0.01809154376979547,0.0
2022-03-05 12:59:06+00:00,0.087,31.901,36652329,2580491,0.26068316273119974,0.019061487888318084,0.0
2022-03-05 13:44:21+00:00,3.968,40.014,23007729,1335967,0.10746654161857959,0.009418854933071825,7.333333333333333
2022-03-05 14:06:25+00:00,0.162,39.873,30951225,3512131,0.19031266074299447,0.02624610777056024,0.3333333333333333
2022-03-05 14:44:15+00:00,0.055,31.846,16686461,2617541,0.11142726135864177,0.020466630683689577,0.0
2022-03-05 15:01:41+00:00,2.074,39.912,34185765,3344771,0.2143627249620985,0.025454754104262674,0.0
2022-03-05 15:44:21+00:00,0.101,42.547,25624771,2051059,0.16458186012704293,0.016750168836314572,0.0
2022-03-05 15:59:07+00:00,2.032,39.97,32218431,2247936,0.2111376446362791,0.0167991212210447,0.0
2022-03-05 16:44:35+00:00,4.08,39.947,34501234,1774782,0.2189104816298495,0.011885361899663379,0.0
2022-03-05 16:58:53+00:00,0.125,33.168,32959276,3813300,0.22235817377143358,0.02864413405031954,0.0
2022-03-05 17:44:23+00:00,6.103,39.899,31616739,3700810,0.20816764022934964,0.026234215261383642,7.0
2022-03-05 18:03:06+00:00,4.676,27.824,30556306,2682917,0.18558789996309014,0.01978929268413337,0.0
2022-03-05 18:44:25+00:00,0.035,39.961,17778587,2504986,0.11473888013459776,0.018169132887530012,0.0
2022-03-05 19:03:19+00:00,0.118,31.912,35966286,2255902,0.22769225826191,0.01693079005757935,0.3333333333333333
2022-03-05 19:44:25+00:00,1.388,53.285,25563819,4068081,0.14105223389485136,0.029659847048805924,0.0
2022-03-05 19:59:07+00:00,0.176,39.896,37880564,2516046,0.21062182236632568,0.01921482527264366,0.0
2022-03-05 20:44:22+00:00,5.65,42.272,14624056,1860626,0.09735419859387498,0.014244157307465857,0.0
2022-03-05 20:59:02+00:00,2.11,31.751,31890383,2623062,0.20838220726282014,0.01822020360428968,0.0
2022-03-05 21:44:24+00:00,0.1,31.887,19854843,2817798,0.14226453211961773,0.018249507649739583,0.6666666666666666
2022-03-05 22:08:53+00:00,0.354,31.713,31912530,4106695,0.20854811156364622,0.03074884419439793,1.0
2022-03-05 22:44:25+00:00,0.074,42.566,39302392,3256562,0.23036810830821516,0.02296436570092305,0.0
2022-03-05 23:05:42+00:00,0.051,39.927,6917603,2589796,0.037255720242670216,0.018316484641215144,0.0
2022-03-06 00:44:24+00:00,0.243,39.778,20269148,3044960,0.09872490804920142,0.022774914963028695,0.0
2022-03-06 00:58:39+00:00,2.046,39.893,27371385,3408692,0.1833479457042965,0.02533970592987113,0.0
2022-03-06 03:43:17+00:00,6.44,39.271,28800198,2258535,0.17707881552503332,0.016838823545858143,1.0
2022-03-06 04:44:39+00:00,8.118,42.432,17602412,3405467,0.113873670858615,0.025271722200773696,0.0
2022-03-06 05:03:22+00:00,2.066,47.917,30678104,4793696,0.18605756197238163,0.035305511832392535,4.333333333333333
2022-03-06 05:24:44+00:00,0.15,46.478,33533506,3948421,0.21816995849609375,0.029449131432563082,0.0
2022-03-06 06:03:29+00:00,247.952,47.97,43044676,2252933,0.2890455639396151,0.01638893742518061,0.36496350364963503
